adsorbate,sm_0,sm_1,sm_2,sm_3,sm_4,sm_5,sm_6,sm_7,sm_8,sm_9,sm_10,sm_11,sm_12,sm_13,sm_14,sm_15,sm_16,sm_17,sm_18,sm_19,sm_20,sm_21,sm_22,sm_23,sm_24,sm_25,sm_26,sm_27,sm_28,sm_29,sm_30,sm_31,sm_32,sm_33,sm_34,sm_35,sm_36,sm_37,sm_38,sm_39,sm_40,sm_41,sm_42,sm_43,sm_44,sm_45,sm_46,sm_47,sm_48,sm_49,sm_50,sm_51,sm_52,sm_53,sm_54,sm_55,sm_56,sm_57,sm_58,sm_59,sm_60,sm_61,sm_62,sm_63,sm_64,sm_65,sm_66,sm_67,sm_68,sm_69,sm_70,sm_71,sm_72,sm_73,sm_74,sm_75,sm_76,sm_77,sm_78,sm_79,sm_80,sm_81,sm_82,sm_83,sm_84,sm_85,sm_86,sm_87,sm_88,sm_89,sm_90,sm_91,sm_92,sm_93,sm_94,sm_95,sm_96,sm_97,sm_98,sm_99,sm_100,sm_101,sm_102,sm_103,sm_104,sm_105,sm_106,sm_107,sm_108,sm_109,sm_110,sm_111,sm_112,sm_113,sm_114,sm_115,sm_116,sm_117,sm_118,sm_119,sm_120,sm_121,sm_122,sm_123,sm_124,sm_125,sm_126,sm_127,sm_128,sm_129,sm_130,sm_131,sm_132,sm_133,sm_134,sm_135,sm_136,sm_137,sm_138,sm_139,sm_140,sm_141,sm_142,sm_143,sm_144,sm_145,sm_146,sm_147,sm_148,sm_149,sm_150,sm_151,sm_152,sm_153,sm_154,sm_155,sm_156,sm_157,sm_158,sm_159,sm_160,sm_161,sm_162,sm_163,sm_164,sm_165,sm_166,sm_167,sm_168,sm_169,sm_170,sm_171,sm_172,sm_173,sm_174,sm_175,sm_176,sm_177,sm_178,sm_179,sm_180,sm_181,sm_182,sm_183,sm_184,sm_185,sm_186,sm_187,sm_188,sm_189,sm_190,sm_191,sm_192,sm_193,sm_194,sm_195
A22,73.51669471981023,7.442083624320076,31.958726805620522,12.18842820494256,6.404082418339621,0.9070702914859995,4.966876669699133,1.9009625841622073,0.9674152797367418,0.0,0.0,0.0,0.0,0.0,7.442083624320076,73.51669471981023,5.74873799941562,10.512043691764433,17.356722463491423,12.757580654596403,1.1242850375294398,0.8087293360457024,1.1141787271523402,0.0,0.0,0.0,0.0,0.0,31.958726805620522,5.74873799941562,36.85810519942594,13.718253861150497,7.314663109618838,0.7142575433601642,2.1853206575694726,4.629272809513461,1.4364479302908597,0.0,0.0,0.0,0.0,0.0,12.18842820494256,10.512043691764433,13.718253861150497,36.85810519942594,26.926130125929525,0.9315159224832208,0.8552152369560024,1.0524757040365789,1.5864476506862388,0.0,0.0,0.0,0.0,0.0,6.404082418339621,17.356722463491423,7.314663109618838,26.926130125929525,36.85810519942594,1.4926931114345758,0.6809305578875758,0.8969802946958241,3.463255687601479,0.0,0.0,0.0,0.0,0.0,0.9070702914859995,12.757580654596403,0.7142575433601642,0.9315159224832208,1.4926931114345758,0.5,0.17422111503284962,0.1170819547381901,0.13202377301542467,0.0,0.0,0.0,0.0,0.0,4.966876669699133,1.1242850375294398,2.1853206575694726,0.8552152369560024,0.6809305578875758,0.17422111503284962,0.5,0.30332601520173486,0.10248956621865825,0.0,0.0,0.0,0.0,0.0,1.9009625841622073,0.8087293360457024,4.629272809513461,1.0524757040365789,0.8969802946958241,0.1170819547381901,0.30332601520173486,0.5,0.22746909454720515,0.0,0.0,0.0,0.0,0.0,0.9674152797367418,1.1141787271523402,1.4364479302908597,1.5864476506862388,3.463255687601479,0.13202377301542467,0.10248956621865825,0.22746909454720515,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A23,73.51669471981023,6.184707290107396,29.948434075779822,22.03552289454256,6.511004531257472,6.587363920644372,0.8413310959995757,0.5822790889858523,0.0,0.0,0.0,0.0,0.0,0.0,6.184707290107396,73.51669471981023,6.732826162968319,4.79412410252993,30.490877249757688,1.1603319773926428,3.181398044756101,5.1570926678095,0.0,0.0,0.0,0.0,0.0,0.0,29.948434075779822,6.732826162968319,36.85810519942594,25.59690033371191,9.616019120343925,3.6850451691936295,0.8887728963877237,0.5421942320636307,0.0,0.0,0.0,0.0,0.0,0.0,22.03552289454256,4.79412410252993,25.59690033371191,36.85810519942594,4.923034959231771,1.3391985865783882,0.6012738011961098,0.503011880252219,0.0,0.0,0.0,0.0,0.0,0.0,6.511004531257472,30.490877249757688,9.616019120343925,4.923034959231771,36.85810519942594,1.1824699263665412,4.647608172080996,1.2421274274617042,0.0,0.0,0.0,0.0,0.0,0.0,6.587363920644372,1.1603319773926428,3.6850451691936295,1.3391985865783882,1.1824699263665412,0.5,0.1277540198088675,0.08842015387148026,0.0,0.0,0.0,0.0,0.0,0.0,0.8413310959995757,3.181398044756101,0.8887728963877237,0.6012738011961098,4.647608172080996,0.1277540198088675,0.5,0.21960342891468088,0.0,0.0,0.0,0.0,0.0,0.0,0.5822790889858523,5.1570926678095,0.5421942320636307,0.503011880252219,1.2421274274617042,0.08842015387148026,0.21960342891468088,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A24,73.51669471981023,8.993144874438022,35.298823721576156,22.6884008571134,7.907275266622566,0.984900540450444,1.3427328963619614,0.835570394647988,0.0,0.0,0.0,0.0,0.0,0.0,8.993144874438022,73.51669471981023,12.037285710522688,10.994886882538374,29.044279079491993,16.477109423656223,3.6087945094420477,1.6081452810305115,0.0,0.0,0.0,0.0,0.0,0.0,35.298823721576156,12.037285710522688,36.85810519942594,39.780981723982315,13.563704820015431,1.0723977738053594,2.1623516515028474,0.881430921972618,0.0,0.0,0.0,0.0,0.0,0.0,22.6884008571134,10.994886882538374,39.780981723982315,36.85810519942594,10.023686190816118,1.0412820956289284,1.2017280687790297,0.7798520046437803,0.0,0.0,0.0,0.0,0.0,0.0,7.907275266622566,29.044279079491993,13.563704820015431,10.023686190816118,36.85810519942594,3.139075684246332,12.635896711208169,3.104060480479431,0.0,0.0,0.0,0.0,0.0,0.0,0.984900540450444,16.477109423656223,1.0723977738053594,1.0412820956289284,3.139075684246332,0.5,0.3404953241465653,0.2328381729467964,0.0,0.0,0.0,0.0,0.0,0.0,1.3427328963619614,3.6087945094420477,2.1623516515028474,1.2017280687790297,12.635896711208169,0.3404953241465653,0.5,0.4978441909766965,0.0,0.0,0.0,0.0,0.0,0.0,0.835570394647988,1.6081452810305115,0.881430921972618,0.7798520046437803,3.104060480479431,0.2328381729467964,0.4978441909766965,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A25,73.51669471981023,8.938000730661523,6.812955945655196,45.42901069430012,11.551233265865864,7.485566377599325,0.7741665542840123,1.2609434997069282,1.4513811479371146,5.700189362374021,0.0,0.0,0.0,0.0,8.938000730661523,73.51669471981023,6.862863830776641,13.563167606149943,40.42956881260814,11.417088149173201,0.7507188457844851,2.7448197927769913,1.2723645909594048,1.0309621281301176,0.0,0.0,0.0,0.0,6.812955945655196,6.862863830776641,73.51669471981023,4.620720355466094,6.040404843621142,14.678043038885262,17.52477788752479,1.5744099451293492,1.84031048574719,0.9809776104887873,0.0,0.0,0.0,0.0,45.42901069430012,13.563167606149943,4.620720355466094,36.85810519942594,22.969382518909647,7.484689610303899,0.51020905862121,1.2601974752283405,1.2151133776127117,2.239650881961918,0.0,0.0,0.0,0.0,11.551233265865864,40.42956881260814,6.040404843621142,22.969382518909647,36.85810519942594,19.060472423140553,0.6189539324388845,3.3202587247490842,1.7885410091224374,1.4939645527801937,0.0,0.0,0.0,0.0,7.485566377599325,11.417088149173201,14.678043038885262,7.484689610303899,19.060472423140553,36.85810519942594,1.2815622034249576,8.89865730981003,7.58274827668671,1.3800816823682995,0.0,0.0,0.0,0.0,0.7741665542840123,0.7507188457844851,17.52477788752479,0.51020905862121,0.6189539324388845,1.2815622034249576,0.5,0.14200689600974004,0.1936403038077147,0.11504051903188044,0.0,0.0,0.0,0.0,1.2609434997069282,2.7448197927769913,1.5744099451293492,1.2601974752283405,3.3202587247490842,8.89865730981003,0.14200689600974004,0.5,0.4414571601452755,0.19681994170705155,0.0,0.0,0.0,0.0,1.4513811479371146,1.2723645909594048,1.84031048574719,1.2151133776127117,1.7885410091224374,7.58274827668671,0.1936403038077147,0.4414571601452755,0.5,0.3955785422656045,0.0,0.0,0.0,0.0,5.700189362374021,1.0309621281301176,0.9809776104887873,2.239650881961918,1.4939645527801937,1.3800816823682995,0.11504051903188044,0.19681994170705155,0.3955785422656045,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A26,73.51669471981023,13.116512684277,63.4678105082116,20.37592272224822,20.118668250659038,1.1108286145290276,8.467292446668308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.116512684277,73.51669471981023,9.948855814518408,37.224759195579644,6.23337773894321,10.933208320945024,1.081078410257343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.4678105082116,9.948855814518408,36.85810519942594,21.53181971224418,25.73827217699574,0.8514824616142428,4.1595153017933955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.37592272224822,37.224759195579644,21.53181971224418,36.85810519942594,7.264975357287646,1.7409215371622124,1.2364785588572205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.118668250659038,6.23337773894321,25.73827217699574,7.264975357287646,36.85810519942594,0.7128284034399749,2.4640061136363545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1108286145290276,10.933208320945024,0.8514824616142428,1.7409215371622124,0.7128284034399749,0.5,0.11617847158171851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.467292446668308,1.081078410257343,4.1595153017933955,1.2364785588572205,2.4640061136363545,0.11617847158171851,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A27,73.51669471981023,5.873790576602304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.873790576602304,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A28,73.51669471981023,10.418944146869757,4.27539308906398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.418944146869757,0.5,0.2894580228271277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27539308906398,0.2894580228271277,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A29,36.85810519942594,12.147177512464914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.147177512464914,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A30,73.51669471981023,71.83930951711335,3.0715877383199564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.83930951711335,36.85810519942594,8.113791753735788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0715877383199564,8.113791753735788,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A31,73.51669471981023,7.62533460122312,18.8711039039963,2.892821590394714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.62533460122312,73.51669471981023,18.86281206484924,2.8936428413557547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8711039039963,18.86281206484924,36.85810519942594,12.010923483669064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.892821590394714,2.8936428413557547,12.010923483669064,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A32,73.51669471981023,16.460747637693462,51.05810995344139,10.902620231116762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.460747637693462,73.51669471981023,34.893608479152356,1.2602893284269168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.05810995344139,34.893608479152356,36.85810519942594,2.058445144484658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.902620231116762,1.2602893284269168,2.058445144484658,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A33,36.85810519942594,4.340789101933734,4.128035210016787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.340789101933734,0.5,0.20383668495681914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.128035210016787,0.20383668495681914,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A34,73.51669471981023,15.695916453715547,2.1155035152971515,1.2525607772397733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.695916453715547,36.85810519942594,8.177489030464887,4.088145222335875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1155035152971515,8.177489030464887,0.5,0.2907027752757055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2525607772397733,4.088145222335875,0.2907027752757055,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A35,73.51669471981023,68.2111907585204,14.538417749839738,3.3943179942056805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.2111907585204,36.85810519942594,2.7435203046886363,9.278085196326241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.538417749839738,2.7435203046886363,0.5,0.2101621106460561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3943179942056805,9.278085196326241,0.2101621106460561,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
